ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_TOTAL,2015,3.468,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_NAG,2015,3.502,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_TOTAL,2015,2.733,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_IND,2015,1.327,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_SER,2015,3.038,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_X,2015,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_TOTAL,2015,2.104,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_IND,2015,1.553,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_SER,2015,2.321,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_X,2015,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_TOTAL,2015,3.468,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_SER,2015,3.69,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_TOTAL,2015,2.733,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_MAN,2015,1.448,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_CON,2015,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_MKT,2015,2.919,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_PUB,2015,3.175,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_X,2015,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_TOTAL,2015,2.104,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_MAN,2015,1.841,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_CON,2015,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_MKT,2015,2.619,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_PUB,2015,1.823,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_X,2015,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_TOTAL,2015,3.468,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_MKT,2015,3.298,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_PUB,2015,4.014,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_TOTAL,2014,2.154,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_AGR,2014,5.477,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_NAG,2014,2.07,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_TOTAL,2014,1.156,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_AGR,2014,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_NAG,2014,1.156,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_TOTAL,2014,3.376,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_AGR,2014,18.146,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_NAG,2014,3.167,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_TOTAL,2014,2.154,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_AGR,2014,5.477,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_IND,2014,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_SER,2014,2.312,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_TOTAL,2014,1.156,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_AGR,2014,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_IND,2014,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_SER,2014,1.478,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_TOTAL,2014,3.376,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_AGR,2014,18.146,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_IND,2014,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_SER,2014,3.09,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_TOTAL,2014,2.154,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_AGR,2014,5.477,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_MAN,2014,,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_MKT,2014,1.647,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_PUB,2014,3.075,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_TOTAL,2014,1.156,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_AGR,2014,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_MAN,2014,,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_MKT,2014,1.526,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_PUB,2014,1.394,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_TOTAL,2014,3.376,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_AGR,2014,18.146,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_MAN,2014,,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_MKT,2014,1.813,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_PUB,2014,4.078,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_TOTAL,2013,2.244,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_AGR,2013,3.085,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_NAG,2013,2.22,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_TOTAL,2013,1.07,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_AGR,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_NAG,2013,1.073,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_TOTAL,2013,3.731,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_AGR,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_NAG,2013,3.641,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_TOTAL,2013,2.244,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_AGR,2013,3.085,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_IND,2013,0.703,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_SER,2013,2.508,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_X,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_TOTAL,2013,1.07,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_AGR,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_IND,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_SER,2013,1.2,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_X,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_TOTAL,2013,3.731,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_AGR,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_IND,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_SER,2013,3.72,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_TOTAL,2013,2.244,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_AGR,2013,3.085,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_MAN,2013,,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_CON,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_MKT,2013,1.666,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_PUB,2013,3.465,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_X,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_TOTAL,2013,1.07,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_AGR,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_MAN,2013,,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_CON,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_MKT,2013,0.64,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_PUB,2013,2.191,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_X,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_TOTAL,2013,3.731,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_AGR,2013,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_MAN,2013,,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_MKT,2013,3.07,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_PUB,2013,4.217,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_TOTAL,2012,1.479,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_AGR,2012,10.228,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_NAG,2012,1.274,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_TOTAL,2012,0.862,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_AGR,2012,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_NAG,2012,0.863,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_TOTAL,2012,2.256,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_AGR,2012,33.168,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_NAG,2012,1.785,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_TOTAL,2012,1.479,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_AGR,2012,10.228,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_IND,2012,0.251,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_SER,2012,1.51,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_TOTAL,2012,0.862,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_AGR,2012,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_IND,2012,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_SER,2012,1.148,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_TOTAL,2012,2.256,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_AGR,2012,33.168,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_IND,2012,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_SER,2012,1.843,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_TOTAL,2012,1.479,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_AGR,2012,10.228,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_MAN,2012,,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_CON,2012,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_MKT,2012,0.999,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_PUB,2012,2.152,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_TOTAL,2012,0.862,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_AGR,2012,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_MAN,2012,,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_CON,2012,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_MKT,2012,1.172,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_PUB,2012,1.104,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_TOTAL,2012,2.256,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_AGR,2012,33.168,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_CON,2012,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_MKT,2012,0.785,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_PUB,2012,2.812,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_TOTAL,2011,1.751,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_AGR,2011,11.517,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_NAG,2011,1.495,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_TOTAL,2011,0.765,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_AGR,2011,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_NAG,2011,0.75,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_TOTAL,2011,3.008,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_AGR,2011,35.729,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_NAG,2011,2.431,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_TOTAL,2011,1.751,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_AGR,2011,11.517,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_IND,2011,0.713,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_SER,2011,1.691,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_TOTAL,2011,0.765,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_AGR,2011,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_IND,2011,0.738,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_SER,2011,0.76,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_TOTAL,2011,3.008,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_AGR,2011,35.729,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_IND,2011,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_SECTOR_SER,2011,2.535,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_TOTAL,2011,1.751,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_AGR,2011,11.517,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_MAN,2011,,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_CON,2011,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_MKT,2011,1.789,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGGREGATE_PUB,2011,1.567,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_TOTAL,2011,0.765,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_AGR,2011,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_MAN,2011,,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_CON,2011,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_MKT,2011,0.808,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGGREGATE_PUB,2011,0.677,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_TOTAL,2011,3.008,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_AGR,2011,35.729,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_MAN,2011,,U,C5:1023_C5:2959,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_CON,2011,,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_MKT,2011,2.935,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGGREGATE_PUB,2011,2.147,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_TOTAL,2010,1.604,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_AGR,2010,18.074,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_AGNAG_NAG,2010,1.124,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_TOTAL,2010,1.114,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_AGR,2010,5.232,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_AGNAG_NAG,2010,0.969,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_TOTAL,2010,2.227,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_AGR,2010,44.315,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_F,ECO_AGNAG_NAG,2010,1.319,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_TOTAL,2010,1.604,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_AGR,2010,18.074,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_IND,2010,0.884,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_T,ECO_SECTOR_SER,2010,1.188,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_TOTAL,2010,1.114,,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_AGR,2010,5.232,U,,,R1:3513_T2:85
LUX,SDG_0831_SEX_ECO_RT,BB:6341,SEX_M,ECO_SECTOR_IND,2010,0.526,U,,,R1:3513_T2:85
